Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,6,10855.5975,Video,Endpoints,Poly Studio X
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,9,1031.55,Video,Endpoints,Polycom Studio
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,5,39330,Video,Endpoints,RP Group
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,91,8410.7205,Video,Endpoints,USB Cameras
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,10,5137.2225,Voice,Audio Conferencing,RealPresence Trio
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,1,311.075,Voice,Audio Conferencing,SoundStation
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,4,1384.6,Voice,Audio Conferencing,SoundStation IP
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,27,5581.755,Voice,Desktop Phones,CCX
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,95,16343.8,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,32,2024,Voice,Desktop Phones,Obihai ATA
KOMSA AG [49538],49538,55728942-20210118-004546-49538_DE_2101180041287204e5d_AT_Plantronics SellOut Report_2021_01_18_Plantronics SellOut Report.csv,FY21Q4,3,LEVEL 1,EMEA,POS,7,822.6065,Voice,Desktop Phones,VVX
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Studio X-Maintenance Services
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,17,1178.635,CONSUMER,MONO,MOBILE BT MONO
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,2,4.83,CONSUMER,OTHER CONSUMER,MOBILE OTHER
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,4,79.12,CONSUMER,OTHER CONSUMER,PC OTHER
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,2,168.13,CONSUMER,STEREO,MOBILE BT STEREO
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,186,9346.05,ENTERPRISE,CORE OCC,CORE OCC CORDED
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,19,645.955,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,428,18497.29,ENTERPRISE,UC OCC,UC OCC CORDED
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,406,40608.225,ENTERPRISE,UC OCC,UC OCC CORDLESS
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,4,593.4,Video,Endpoints,Poly Group PC
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,1,745.2,Video,Endpoints,Polycom Studio
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,7,646.9785,Video,Endpoints,USB Cameras
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,2,478.17,Voice,Desktop Phones,CCX
KONTEL SP. Z O.O. SP.K. [64963],64963,55703743-KONTEL_POS WK1 2021.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,6,649.175,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,92,4549.4,CONSUMER,MONO,MOBILE BT MONO
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,36,149.04,CONSUMER,OTHER CONSUMER,MOBILE OTHER
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,2,44.505,CONSUMER,OTHER CONSUMER,PC OTHER
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,48,708.4,ENTERPRISE,CORE OCC,CORE OCC CORDED
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,26,1384.14,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,365,3865.15,ENTERPRISE,UC OCC,UC OCC CORDED
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,298,33380.015,ENTERPRISE,UC OCC,UC OCC CORDLESS
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,1,2200.41,Video,Endpoints,Poly Studio X
KONTEL SP. Z O.O. SP.K. [64963],64963,55721689-KONTEL_POS WK02 2021.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,13,7826.325,Video,Endpoints,Polycom Studio
KORE TECH INC. [132722],132722,55697446-poly POS Template v2 - Koretech  2021WK1.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,36,1062,ENTERPRISE,CORE OCC,CORE OCC CORDED
KORE TECH INC. [132722],132722,55697446-poly POS Template v2 - Koretech  2021WK1.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,36,1004.4,ENTERPRISE,UC OCC,UC OCC CORDED
KORE TECH INC. [132722],132722,55715434-poly POS Template v2 - Koretech  2021WK2.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,144,7776,ENTERPRISE,CORE OCC,CORE OCC CORDED
KORE TECH INC. [132722],132722,55715434-poly POS Template v2 - Koretech  2021WK2.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,300,14880,ENTERPRISE,UC OCC,UC OCC CORDED
KORE TECH INC. [132722],132722,55727930-poly POS Template v2 - Koretech  2021WK3.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,148,4053.02,ENTERPRISE,CORE OCC,CORE OCC CORDED
KORE TECH INC. [132722],132722,55727930-poly POS Template v2 - Koretech  2021WK3.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,6,15,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
KORE TECH INC. [132722],132722,55727930-poly POS Template v2 - Koretech  2021WK3.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,12,1339.2,ENTERPRISE,UC OCC,UC OCC CORDED
LAFI FRANCE [465967],465967,55712535-20210107-090155-465967_RE_210107090012687116a-SPLT00_AT_so plantronics_POS.csv,FY21Q4,1,LEVEL 2,EMEA,POS,1,168.13,CONSUMER,STEREO,MOBILE BT STEREO
LAFI FRANCE [465967],465967,55712535-20210107-090155-465967_RE_210107090012687116a-SPLT00_AT_so plantronics_POS.csv,FY21Q4,1,LEVEL 2,EMEA,POS,10,23,ENTERPRISE,CORE OCC,CORE OCC CORDED
LAFI FRANCE [465967],465967,55712535-20210107-090155-465967_RE_210107090012687116a-SPLT00_AT_so plantronics_POS.csv,FY21Q4,1,LEVEL 2,EMEA,POS,324,20527.27,ENTERPRISE,UC OCC,UC OCC CORDED
LAFI FRANCE [465967],465967,55712535-20210107-090155-465967_RE_210107090012687116a-SPLT00_AT_so plantronics_POS.csv,FY21Q4,1,LEVEL 2,EMEA,POS,5,514.625,ENTERPRISE,UC OCC,UC OCC CORDLESS
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,304,8705.04,ENTERPRISE,UC OCC,UC OCC CORDED
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,48,4500.295,ENTERPRISE,UC OCC,UC OCC CORDLESS
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,8,5372.5125,Video,Endpoints,Polycom Studio
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,45,4159.1475,Video,Endpoints,USB Cameras
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55698657-LASTING System SRL Distributors - POS report - wk53.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,1,574.425,Voice,Audio Conferencing,RealPresence Trio
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Pano-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,RealPresence Trio-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,17,1013.495,ENTERPRISE,UC OCC,UC OCC CORDED
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55722059-LASTING System SRL Distributors - POS report - wk01.xlsx,FY21Q4,2,LEVEL 1,EMEA,POS,8,846.285,ENTERPRISE,UC OCC,UC OCC CORDLESS
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,RealPresence Trio-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,NS-POS,46,0,Service,Care,USB Cameras-Maintenance Services
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,70,4393,ENTERPRISE,UC OCC,UC OCC CORDED
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,10,1132.29,ENTERPRISE,UC OCC,UC OCC CORDLESS
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,2,1000.5,Video,Endpoints,G7500
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,1,920,Video,Endpoints,MSR
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,9,3172.275,Video,Endpoints,Polycom Studio
LASTING SYSTEM SRL. [LAS-ROM-001],LAS-ROM-001,55729511-LASTING System SRL Distributors - POS report - wk02.xlsx,FY21Q4,3,LEVEL 1,EMEA,POS,2,484.725,Voice,Audio Conferencing,RealPresence Trio
LATINTEL DE MEXICO SA [2970],2970,55711446-Latintel_060121_POS.xlsx,FY21Q4,1,LEVEL 1,AMER,NS-POS,2,0,Service,Care,Polycom Studio-Maintenance Services
LATINTEL DE MEXICO SA [2970],2970,55711446-Latintel_060121_POS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,30,45,ENTERPRISE,CORE OCC,CORE OCC CORDED
LATINTEL DE MEXICO SA [2970],2970,55711446-Latintel_060121_POS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,12,775,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
LATINTEL DE MEXICO SA [2970],2970,55711446-Latintel_060121_POS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,366,12307,ENTERPRISE,UC OCC,UC OCC CORDED
LATINTEL DE MEXICO SA [2970],2970,55711446-Latintel_060121_POS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,13,1501.5,ENTERPRISE,UC OCC,UC OCC CORDLESS
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,NS-POS,134,0,Service,Care,Polycom Studio-Maintenance Services
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,NS-POS,134,0,Service,Care,USB Cameras-Maintenance Services
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,726,4078.25,ENTERPRISE,CORE OCC,CORE OCC CORDED
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,11,310,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,249,8419.6,ENTERPRISE,UC OCC,UC OCC CORDED
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,51,7374,ENTERPRISE,UC OCC,UC OCC CORDLESS
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,1,3108,Video,Endpoints,G7500
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,402,203851.52,Video,Endpoints,Polycom Studio
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,134,8723.4,Video,Endpoints,USB Cameras
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,1,390.18,Voice,Audio Conferencing,SoundStation IP
LATINTEL DE MEXICO SA [2970],2970,55722280-Latintel_120121_POS.xlsx,FY21Q4,2,LEVEL 1,AMER,POS,17,2566.08,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55697609-Leader Radio Technologies- Poly POS 20210102.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,469,25550,CONSUMER,MONO,MOBILE BT MONO
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55721430-Leader Radio Technologies- Poly POS 20210109.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,459,20295,CONSUMER,MONO,MOBILE BT MONO
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55721430-Leader Radio Technologies- Poly POS 20210109.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,12,1632,CONSUMER,STEREO,MOBILE BT STEREO
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55728421-Leader Radio Technologies- Poly POS 20210116.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,1,30,CONSUMER,GAMING,GAMING
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55728421-Leader Radio Technologies- Poly POS 20210116.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,160,8060,CONSUMER,MONO,MOBILE BT MONO
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55728421-Leader Radio Technologies- Poly POS 20210116.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,27,88.5,CONSUMER,OTHER CONSUMER,MOBILE OTHER
LEADER RADIO TECHNOLOGIES LIMITED [76264],76264,55728421-Leader Radio Technologies- Poly POS 20210116.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,9,988.5,CONSUMER,STEREO,MOBILE BT STEREO
LEO-S LLC [2209564],2209564,55698515-LEO-S_27.12.2020-02.01.2020_POS.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,1,76.49,CONSUMER,GAMING,GAMING
LEO-S LLC [2209564],2209564,55698515-LEO-S_27.12.2020-02.01.2020_POS.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,6,176.4,CONSUMER,OTHER CONSUMER,PC OTHER
LEO-S LLC [2209564],2209564,55698515-LEO-S_27.12.2020-02.01.2020_POS.xlsx,FY21Q4,1,LEVEL 1,EMEA,POS,8,1020,CONSUMER,STEREO,MOBILE BT STEREO
LEXAIR ELECTRONICS SALES CORP [103362017],103362017,55703620-Plantronics POS 12.1.2020-12.31.2020.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,3,161.2,ENTERPRISE,UC OCC,UC OCC CORDED
LEXAIR ELECTRONICS SALES CORP [103362017],103362017,55703620-Plantronics POS 12.1.2020-12.31.2020.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,27,3615,ENTERPRISE,UC OCC,UC OCC CORDLESS
LIBERTEL ASSOCIATES [103362018],103362018,55698659-20210104-071529-103362018_RA_2101040714549839a30_AT_december 2020_DECEMBER 2020.csv,FY21Q4,1,LEVEL 2,AMER,POS,2,18.8,CONSUMER,OTHER CONSUMER,MOBILE OTHER
LIBERTEL ASSOCIATES [103362018],103362018,55698659-20210104-071529-103362018_RA_2101040714549839a30_AT_december 2020_DECEMBER 2020.csv,FY21Q4,1,LEVEL 2,AMER,POS,29,1068.3,ENTERPRISE,CORE OCC,CORE OCC CORDED
LIBERTEL ASSOCIATES [103362018],103362018,55698659-20210104-071529-103362018_RA_2101040714549839a30_AT_december 2020_DECEMBER 2020.csv,FY21Q4,1,LEVEL 2,AMER,POS,5,1205,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
LLC COMPANY INTER [LLC-RUS-001],LLC-RUS-001,55729631-20210118-050147-LLC-RUS-001_DE_210118045902240aa94_AT_poly emea sales out reporting template_EMEA Disti POS Template.csv,FY21Q4,3,LEVEL 1,EMEA,POS,3,4617.9,Video,Endpoints,Poly Studio X
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,NS-POS,1,0,Service,Care,CCX-Maintenance Services
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,89,3922,ENTERPRISE,CORE OCC,CORE OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,48,2362,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,152,7829.9,ENTERPRISE,UC OCC,UC OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,100,16315.9,ENTERPRISE,UC OCC,UC OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,5,1716.75,Voice,Audio Conferencing,RealPresence Trio
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,9,3509.55,Voice,Audio Conferencing,SoundStation IP
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,1,312.95,Voice,Desktop Phones,CCX
MACONDO NETWORKS LLC [103422734],103422734,55702228-20210104-090208-103422734_RA_21010408491846256c0_AT_poly_pos_week_20201227_qryPlantronicsPOS.csv,FY21Q4,1,LEVEL 2,AMER,POS,6,909.4,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,651,29761.3,ENTERPRISE,CORE OCC,CORE OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,577,41011.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,266,13127.2,ENTERPRISE,UC OCC,UC OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,476,94222.6,ENTERPRISE,UC OCC,UC OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,3,724.35,Voice,Desktop Phones,CCX
MACONDO NETWORKS LLC [103422734],103422734,55717320-20210111-082042-103422734_RA_2101110820163153327_AT_poly_pos_week_20210103_qryPlantronicsPOS.csv,FY21Q4,2,LEVEL 2,AMER,POS,25,1237.5,Voice,Desktop Phones,Obihai ATA
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,1,20,CONSUMER,OTHER CONSUMER,MOBILE OTHER
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,879,40167.3,ENTERPRISE,CORE OCC,CORE OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,224,17170,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,62,3683.4,ENTERPRISE,UC OCC,UC OCC CORDED
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,153,29990.48,ENTERPRISE,UC OCC,UC OCC CORDLESS
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,13,3210.35,Voice,Desktop Phones,CCX
MACONDO NETWORKS LLC [103422734],103422734,55729938-20210118-063139-103422734_RA_210118062813117d978_AT_poly_pos_week_20210110_qryPlantronicsPOS.csv,FY21Q4,3,LEVEL 2,AMER,POS,10,224.9,Voice,Desktop Phones,Obihai Phones
