Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,7,15270.45,Video,Endpoints,Poly Studio X
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,20,13642.5,Video,Endpoints,Polycom Studio
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,18,70884.45,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,15,2351.25,Voice,Audio Conferencing,RealPresence Trio
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,510.95,Voice,Audio Conferencing,SoundStation IP
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,210,52695.5,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,55991519-U.S. Poly POS comibined V&V and HS (04-20-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,160,15757.2,Voice,Desktop Phones,VVX
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,202.46,ENTERPRISE,Poly WFH Kits,Poly WFH Kits
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,3,0,Service,Care,G7500-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,4,0,Service,Care,Polycom Studio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,101,2003,CONSUMER,OTHER CONSUMER,MOBILE OTHER
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,497,25331.48,ENTERPRISE,CORE OCC,CORE OCC CORDED
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,255,21062.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,367,12377.4,ENTERPRISE,UC OCC,UC OCC CORDED
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,214,31603.5,ENTERPRISE,UC OCC,UC OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,44,72636.65,Video,Endpoints,G7500
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,261.75,Video,Endpoints,Poly Group PC
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,3,290.25,Video,Endpoints,Poly Studio P
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,31,56430.21,Video,Endpoints,Poly Studio X
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,7,4389.75,Video,Endpoints,Polycom Studio
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,10,12421.5,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,186,Video,Endpoints,USB Cameras
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,14,2588.05,Voice,Audio Conferencing,RealPresence Trio
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,400.95,Voice,Audio Conferencing,SoundStation
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,9,25410.6,Voice,Audio Conferencing,Soundstructure
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,634,153222.3,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,7,-3359,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
SYNNEX CORPORATION [2046200],2046200,55991838-U.S. Poly POS comibined V&V and HS (04-21-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,78,3726.3,Voice,Desktop Phones,VVX
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,7,1342.22,ENTERPRISE,Poly WFH Kits,Poly WFH Kits
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Service,Care,G7500-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,MSR-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,22,0,Service,Care,Poly Studio X-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,-1,0,Service,Care,RP Desktop-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,24,0,Service,Care,RP Group-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,25,0,Service,Care,RealConnect-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,22,0,Service,Care,RealPresence Trio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,6,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Professional Services,Clariti Perpetual-Installation & Implementation Services
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,10,0,Video,Platform,Clariti Subscription
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,3,8.5,CONSUMER,OTHER CONSUMER,MOBILE OTHER
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,842,37735.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,228,15544.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,740,30725.8,ENTERPRISE,UC OCC,UC OCC CORDED
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,288,44049,ENTERPRISE,UC OCC,UC OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,3861.86,Video,Endpoints,G7500
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,880,Video,Endpoints,MSR
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,7349.3,Video,Endpoints,Poly Group PC
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,5,483.75,Video,Endpoints,Poly Studio P
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,29,57699.62,Video,Endpoints,Poly Studio X
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,7,3827.25,Video,Endpoints,Polycom Studio
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,-2,-3898.7,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,34,8665.75,Voice,Audio Conferencing,RealPresence Trio
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,45,Voice,Audio Conferencing,SoundStation
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,12,59320.8,Voice,Audio Conferencing,Soundstructure
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,43,8085.45,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,10,1369.5,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
SYNNEX CORPORATION [2046200],2046200,55991928-U.S. Poly POS comibined V&V and HS (04-22-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,40,10942.1,Voice,Desktop Phones,VVX
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,202.46,ENTERPRISE,Poly WFH Kits,Poly WFH Kits
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,CCX-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,5,0,Service,Care,Legacy VVX and SoundPoint IP-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,28,0,Service,Care,RealPresence Trio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,5,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Video,Platform,Clariti Subscription
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,3,8.5,CONSUMER,OTHER CONSUMER,MOBILE OTHER
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,110,7176.2,ENTERPRISE,CORE OCC,CORE OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,314,17449,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1303,49446.4,ENTERPRISE,UC OCC,UC OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,314,46650.2,ENTERPRISE,UC OCC,UC OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,4,11997.6,Video,Endpoints,G7500
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,880,Video,Endpoints,MSR
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,4,387,Video,Endpoints,Poly Studio P
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,33,32145.97,Video,Endpoints,Poly Studio X
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,847,591624.75,Video,Endpoints,Polycom Studio
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,17,41922.05,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,200,18600,Video,Endpoints,USB Cameras
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,9,2527.75,Voice,Audio Conferencing,RealPresence Trio
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,801.9,Voice,Audio Conferencing,SoundStation
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,1,329.45,Voice,Audio Conferencing,SoundStation IP
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,38,8281.25,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,56001840-U.S. Poly POS comibined V&V and HS (04-23-2021 09_07 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,7,988.9,Voice,Desktop Phones,VVX
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,Legacy VVX and SoundPoint IP-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,1,0,Service,Care,MSR-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,16,0,Service,Care,Poly Studio X-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Service,Care,RealPresence Trio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,6,CONSUMER,OTHER CONSUMER,MOBILE OTHER
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,320,13120.96,ENTERPRISE,CORE OCC,CORE OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,225,24514.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,885,32852.1,ENTERPRISE,UC OCC,UC OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,222,33586.6,ENTERPRISE,UC OCC,UC OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,15,53049.36,Video,Endpoints,G7500
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,4690,Video,Endpoints,Poly Group PC
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,9,1575.75,Video,Endpoints,Poly Studio P
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,42,18722.23,Video,Endpoints,Poly Studio X
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,20,12487.5,Video,Endpoints,Polycom Studio
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,2,4216.25,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,12,1119.75,Video,Endpoints,USB Cameras
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,16,9142,Voice,Audio Conferencing,RealPresence Trio
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,42,9488.5,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,3,90,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
SYNNEX CORPORATION [2046200],2046200,56006376-U.S. Poly POS comibined V&V and HS (04-24-2021 09_05 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,386,58824.25,Voice,Desktop Phones,VVX
SYNNEX CORPORATION [2046200],2046200,56006381-U.S. Poly POS comibined V&V and HS (04-25-2021 09_08 PST).xlsx,FY22Q1,3,LEVEL 1,AMER,POS,-4,-565,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56007073-U.S. Poly POS comibined V&V and HS (04-26-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,1,0,Service,Professional Services,Clariti Perpetual-Installation & Implementation Services
SYNNEX CORPORATION [2046200],2046200,56007073-U.S. Poly POS comibined V&V and HS (04-26-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,1,0,Service,Professional Services,RealConnect-Professional Services
SYNNEX CORPORATION [2046200],2046200,56007073-U.S. Poly POS comibined V&V and HS (04-26-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,1,880,Video,Endpoints,MSR
SYNNEX CORPORATION [2046200],2046200,56007073-U.S. Poly POS comibined V&V and HS (04-26-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,1,4199.4,Video,Endpoints,RP Group
SYNNEX CORPORATION [2046200],2046200,56007073-U.S. Poly POS comibined V&V and HS (04-26-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,-1,-296.45,Voice,Desktop Phones,CCX
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,3,584.88,ENTERPRISE,Poly WFH Kits,Poly WFH Kits
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,1,0,Service,Care,G7500-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,NS-POS,4,0,Service,Care,RealPresence Trio-Maintenance Services
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,7,35.5,CONSUMER,OTHER CONSUMER,MOBILE OTHER
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,508,17891,ENTERPRISE,CORE OCC,CORE OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,247,16067.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,492,21184.1,ENTERPRISE,UC OCC,UC OCC CORDED
SYNNEX CORPORATION [2046200],2046200,56008872-U.S. Poly POS comibined VV and HS (04-27-2021 09_07 PST).xlsx,FY22Q1,4,LEVEL 1,AMER,POS,355,50015.8,ENTERPRISE,UC OCC,UC OCC CORDLESS
